type,amount,oldbalanceOrg,newbalanceOrig,target
CASH_IN,960.6,4083.65,3268.01,0
OTHER,3808.28,2558.53,1292.23,0
OTHER,3226.06,2501.02,7976.88,0
PAYMENT,4382.78,2127.0,386.62,0
OTHER,4803.59,4616.56,2290.59,0
OTHER,4693.9,880.56,6219.74,1
TRANSFER,4994.95,3703.67,2594.1,0
PAYMENT,630.91,4672.43,3332.21,0
PAYMENT,2564.69,4435.63,2594.63,0
CASH_OUT,843.7,6810.49,339.58,0
TRANSFER,1401.98,9736.8,1467.23,1
OTHER,3848.48,2152.28,9363.11,0
TRANSFER,3989.26,581.01,9699.91,0
PAYMENT,829.02,1946.78,2650.38,0
PAYMENT,3426.36,2546.5,7751.17,0
CASH_OUT,57.62,149.22,3864.03,0
PAYMENT,15.94,7519.78,5379.66,0
TRANSFER,1798.79,4346.51,1179.58,0
OTHER,3784.15,908.53,938.4,0
CASH_OUT,1063.63,3774.98,8735.0,0
TRANSFER,3828.2,8830.1,6971.64,0
CASH_OUT,3005.41,4168.52,2625.81,0
PAYMENT,3005.94,6831.96,3924.87,0
TRANSFER,4483.55,8758.67,2863.55,0
CASH_OUT,1649.36,42.81,9174.35,0
CASH_OUT,2222.68,3340.44,2237.36,0
PAYMENT,1548.85,8254.17,3837.48,0
CASH_OUT,3290.47,8220.4,1062.85,0
PAYMENT,4329.94,6299.53,9083.76,0
CASH_IN,1552.85,8113.0,1764.1,0
CASH_IN,3818.31,6418.83,1838.78,0
OTHER,2313.19,4575.62,3194.87,0
TRANSFER,1180.58,2684.99,6701.86,0
TRANSFER,342.67,7211.87,1503.69,0
OTHER,1754.68,7405.05,5982.29,0
CASH_IN,3220.93,8728.35,1348.45,0
PAYMENT,1090.11,3054.73,167.57,0
CASH_OUT,4177.61,3851.41,3140.46,0
PAYMENT,342.34,9850.86,9471.35,0
TRANSFER,1714.3,2072.64,1595.3,0
OTHER,1583.48,2282.61,2059.95,0
OTHER,3297.84,5921.17,3384.57,0
TRANSFER,4542.19,8381.41,9841.11,0
CASH_OUT,2827.52,4842.64,2298.51,0
CASH_IN,1614.3,1495.09,1624.42,0
OTHER,1012.65,7373.92,2687.45,0
CASH_IN,612.78,2088.96,1363.41,0
CASH_OUT,4995.8,5620.19,4635.17,0
PAYMENT,3429.06,4677.92,1089.64,0
CASH_OUT,4605.06,1398.14,5510.32,1
CASH_OUT,4058.06,6042.4,1171.28,0
PAYMENT,2953.83,2771.48,9625.68,0
PAYMENT,4220.82,5241.83,5360.07,0
CASH_OUT,3625.38,5466.64,2847.17,0
OTHER,2170.83,8582.07,4389.41,0
PAYMENT,4023.03,5473.66,7265.14,0
OTHER,296.75,6742.93,7429.67,0
CASH_IN,2554.1,6120.69,5617.15,0
TRANSFER,763.16,8696.44,6379.21,0
CASH_OUT,3060.32,2929.82,7406.93,1
CASH_IN,4613.65,4218.88,9473.63,1
TRANSFER,4650.04,3674.64,2454.25,0
TRANSFER,2890.23,7055.18,7737.71,0
OTHER,3267.66,6192.91,4477.13,0
OTHER,4823.51,8786.93,9551.12,0
TRANSFER,4520.46,1481.18,5615.16,0
CASH_IN,1690.05,5842.09,8304.39,0
CASH_OUT,1062.02,6969.8,6497.22,0
OTHER,1890.89,5518.61,5286.58,0
OTHER,2693.6,6663.45,4252.98,0
CASH_OUT,2593.31,4570.78,4057.04,0
TRANSFER,2109.18,6248.5,1438.26,0
CASH_IN,1238.41,5624.87,4854.0,0
OTHER,549.02,2073.46,8517.83,0
CASH_OUT,4629.2,9902.96,9507.84,0
TRANSFER,4013.62,6134.67,4387.82,0
PAYMENT,1011.47,731.52,1462.55,0
CASH_OUT,568.89,949.11,334.46,0
OTHER,1824.38,5668.77,5898.04,0
CASH_OUT,1717.31,250.22,3739.35,0
CASH_IN,439.52,4134.25,146.38,0
CASH_OUT,3348.2,6169.69,579.39,1
OTHER,1621.98,4488.18,1817.18,0
CASH_IN,3622.22,5719.43,9950.54,1
PAYMENT,456.94,7888.28,1370.12,1
CASH_OUT,2108.67,9359.13,4160.86,0
PAYMENT,1154.36,8149.7,336.37,0
CASH_IN,4019.52,1501.18,3423.18,0
PAYMENT,1464.08,4918.76,9575.1,0
PAYMENT,808.13,6771.08,8858.4,0
CASH_OUT,3962.55,8437.35,8413.02,1
CASH_IN,1893.63,8983.96,1317.03,0
OTHER,4004.91,6046.22,9633.89,0
CASH_OUT,1449.44,2134.27,9243.25,0
TRANSFER,2391.63,5478.17,2959.01,1
TRANSFER,1310.36,1377.15,5104.02,0
OTHER,356.92,6567.44,7821.42,0
PAYMENT,4129.41,9942.0,5134.98,0
TRANSFER,880.19,7697.58,7478.22,1
PAYMENT,4877.83,7955.55,3782.12,0
TRANSFER,1768.91,6999.01,1895.09,0
OTHER,677.68,302.07,9780.22,0
OTHER,1853.74,563.84,2996.5,0
PAYMENT,2139.89,1974.56,6499.18,0
OTHER,4840.26,9673.66,2703.35,1
OTHER,295.41,4654.02,4786.72,1
TRANSFER,3750.12,2830.11,4258.87,0
CASH_IN,2428.66,2488.23,5662.39,0
CASH_OUT,1924.58,4584.16,5768.81,0
CASH_OUT,1837.55,4098.16,6279.96,0
CASH_OUT,4428.1,9976.64,8092.46,0
TRANSFER,1331.94,6006.41,3393.08,0
CASH_OUT,4256.72,2317.05,4912.0,0
OTHER,3839.06,1324.32,2625.77,0
CASH_OUT,4319.72,6071.85,1297.81,0
OTHER,1770.69,2216.9,9585.89,0
CASH_IN,4173.0,4867.44,4154.57,0
CASH_OUT,1656.76,4659.46,6645.27,1
CASH_IN,4966.38,797.79,541.78,0
CASH_OUT,2309.41,7839.55,965.79,0
OTHER,2053.67,5890.33,9092.0,0
TRANSFER,3312.32,8915.68,5806.39,0
TRANSFER,4700.63,7660.08,6911.44,0
CASH_IN,3848.25,1455.63,6991.64,0
TRANSFER,241.36,1599.74,8608.56,0
CASH_IN,2877.03,8469.72,8140.43,0
TRANSFER,1431.62,9681.77,5766.94,0
OTHER,1773.97,595.01,6293.72,0
TRANSFER,1353.58,7801.07,5792.84,0
TRANSFER,3273.43,593.78,6702.7,1
CASH_OUT,3200.93,5317.11,4792.37,0
CASH_IN,1711.6,2465.0,4472.47,0
OTHER,4877.14,3704.55,6905.12,0
OTHER,3656.01,3673.6,8385.42,0
CASH_IN,4526.37,1675.37,4489.49,0
OTHER,3558.14,8835.24,3833.46,0
CASH_IN,1838.87,6037.57,477.45,0
CASH_IN,3230.44,4392.31,3999.81,1
TRANSFER,4642.53,26.23,3672.34,0
OTHER,993.51,8524.27,4184.67,0
CASH_IN,2920.6,8959.98,4793.38,0
OTHER,2198.98,675.16,3959.73,0
CASH_IN,775.12,6951.61,7212.89,0
TRANSFER,1663.47,7284.47,636.66,0
OTHER,2651.3,3561.15,5110.0,0
CASH_OUT,1912.58,765.93,4434.06,0
OTHER,3121.29,9576.64,5647.58,0
OTHER,4615.03,3631.59,8034.64,0
TRANSFER,1933.76,1239.24,2391.05,0
OTHER,2615.75,2635.01,1037.01,0
OTHER,1437.36,8669.56,8372.3,0
CASH_IN,1896.0,4844.51,3446.72,1
CASH_IN,4285.27,9203.03,4620.59,0
OTHER,3107.52,4511.48,6916.09,0
OTHER,228.53,308.17,334.23,0
CASH_IN,1845.3,1460.51,1370.1,0
TRANSFER,73.08,6955.05,5852.47,0
TRANSFER,1216.91,3568.22,4651.15,0
CASH_OUT,4907.39,5431.46,5766.36,0
PAYMENT,674.55,6109.54,8910.95,0
PAYMENT,1561.36,8099.18,3632.33,0
PAYMENT,2976.2,5252.26,9826.82,0
CASH_IN,4666.4,1924.96,7989.71,0
CASH_IN,691.22,5746.67,9168.88,1
CASH_IN,2498.67,4672.74,7750.33,0
CASH_OUT,3469.61,2977.55,1872.51,0
PAYMENT,1873.48,1031.64,4747.03,0
CASH_IN,4944.84,5590.82,6662.87,0
CASH_IN,2423.58,7393.99,8082.82,0
CASH_OUT,237.25,3533.93,9648.27,0
TRANSFER,3223.85,8048.14,7108.79,0
OTHER,1614.87,62.53,2597.38,0
OTHER,4630.92,2931.08,1739.79,0
OTHER,1205.86,7967.74,3687.55,0
PAYMENT,3157.83,5701.26,4460.31,1
PAYMENT,3253.57,1192.58,7986.54,0
TRANSFER,271.26,1723.53,8199.51,0
TRANSFER,2931.11,5954.27,4777.58,0
OTHER,1996.2,1123.02,4957.69,0
OTHER,1943.6,6155.82,7616.4,0
OTHER,4980.48,2304.71,8675.36,0
TRANSFER,3647.81,1680.06,6386.61,0
OTHER,2128.3,1683.38,3923.19,0
CASH_OUT,3333.73,1132.12,6290.3,0
OTHER,973.78,427.46,3748.69,0
CASH_IN,3587.3,1285.61,5966.58,0
PAYMENT,2363.58,1502.84,5337.86,0
OTHER,4691.83,5384.99,8711.58,0
PAYMENT,223.94,7093.19,7710.96,0
PAYMENT,3694.56,5895.11,178.57,1
TRANSFER,447.55,8180.77,8674.99,0
CASH_OUT,2522.82,8234.75,4126.9,1
CASH_IN,4608.36,1932.87,686.04,0
OTHER,643.94,9209.76,999.11,1
TRANSFER,1447.27,3069.94,2424.18,0
OTHER,458.73,9823.39,8975.3,0
CASH_OUT,1466.53,4702.08,3696.72,0
CASH_OUT,1855.04,4050.07,6880.79,0
CASH_OUT,4818.7,6989.46,4895.32,0
CASH_IN,1217.87,3448.97,6711.42,0
OTHER,4444.78,8833.4,8524.92,0
CASH_IN,393.48,7573.4,7726.93,0
TRANSFER,17.82,7360.63,4106.26,0
PAYMENT,879.53,7922.26,3790.49,0
CASH_IN,1385.28,7631.13,9994.07,0
OTHER,4620.22,1102.39,9193.25,0
OTHER,764.16,7076.83,8729.05,0
TRANSFER,3301.72,8338.66,7659.27,0
PAYMENT,4097.47,9214.3,2885.82,0
TRANSFER,4392.51,475.62,7750.92,0
OTHER,4446.35,2038.98,3230.67,0
CASH_OUT,1062.18,3734.93,814.0,0
PAYMENT,2978.8,5911.51,7436.49,1
OTHER,1544.23,5596.63,4131.6,0
OTHER,2757.82,3392.2,3154.51,0
OTHER,2411.06,9715.51,1711.28,0
CASH_OUT,2589.12,568.63,4935.87,0
CASH_IN,4254.96,2655.03,9886.37,0
CASH_IN,1334.13,5895.53,8974.14,0
OTHER,4858.0,3075.86,1471.69,0
CASH_OUT,1188.52,138.17,64.15,0
TRANSFER,391.45,1652.02,4403.09,1
TRANSFER,3879.29,7829.7,2766.45,0
PAYMENT,3699.11,946.62,4335.41,0
PAYMENT,4380.27,9309.5,4151.38,0
TRANSFER,3804.7,7642.32,4311.65,1
CASH_OUT,339.18,1026.82,4409.46,0
CASH_IN,3771.62,2767.7,4914.38,0
CASH_OUT,4544.78,233.19,4366.51,0
OTHER,2511.93,1835.68,7266.02,0
CASH_OUT,4478.89,444.14,5534.75,0
CASH_IN,3903.45,9177.35,8880.69,0
PAYMENT,4320.93,6883.02,340.92,0
PAYMENT,132.18,2012.56,7340.18,0
CASH_IN,4676.33,5172.9,2358.38,0
OTHER,2254.78,184.66,4638.57,0
CASH_OUT,3632.58,4426.54,7407.5,1
CASH_OUT,2826.0,5973.64,5557.89,0
TRANSFER,1077.78,8054.68,5027.65,0
OTHER,3543.92,6846.27,0.77,0
PAYMENT,2059.25,2863.54,250.29,0
TRANSFER,1382.92,2518.2,8799.07,0
TRANSFER,464.06,6591.88,1139.26,0
CASH_OUT,137.28,865.43,1835.31,0
CASH_IN,4804.22,4533.48,2604.74,0
OTHER,4666.13,975.56,6101.35,0
PAYMENT,4440.23,9298.85,2923.56,1
OTHER,1082.1,8857.4,5514.08,1
CASH_OUT,3594.94,5322.09,745.14,0
TRANSFER,2253.41,6261.44,2312.19,1
OTHER,1537.9,6266.43,6834.24,0
TRANSFER,4164.54,6160.69,8898.27,1
TRANSFER,4298.09,7910.5,6169.98,1
PAYMENT,3772.43,8310.54,3739.37,0
PAYMENT,3807.19,3585.48,3430.36,1
OTHER,325.6,2574.74,5197.07,1
TRANSFER,4179.79,2151.54,9205.32,0
CASH_OUT,1987.32,635.72,5728.77,0
OTHER,861.76,9953.88,1050.92,0
OTHER,1132.85,793.62,3051.54,1
PAYMENT,2754.92,3343.15,2736.64,1
CASH_IN,1669.23,4584.35,9594.37,0
OTHER,1309.16,2651.66,4787.51,1
OTHER,649.29,9544.27,2053.92,1
PAYMENT,1463.16,2576.63,2373.44,0
PAYMENT,628.12,4279.68,2238.81,0
PAYMENT,1103.5,4006.03,7562.97,0
PAYMENT,1699.88,9753.77,4102.39,0
PAYMENT,245.61,1840.64,7182.68,0
CASH_IN,3024.35,2613.91,9363.45,0
TRANSFER,250.86,9465.84,8531.99,1
PAYMENT,805.5,4006.25,9675.58,0
PAYMENT,4211.98,4935.86,7631.43,0
OTHER,2195.76,4056.77,5577.71,0
CASH_OUT,868.28,162.0,2262.36,0
OTHER,2220.99,3418.86,3779.55,0
TRANSFER,3503.88,5847.7,2730.36,0
CASH_OUT,254.1,4452.6,2155.07,0
PAYMENT,2207.04,235.57,2910.4,0
PAYMENT,4338.43,6578.27,4742.18,0
PAYMENT,2270.92,5529.62,1178.17,0
CASH_OUT,278.98,7603.65,3099.14,0
PAYMENT,1769.19,9795.17,2466.99,0
PAYMENT,1953.63,2131.3,5414.65,0
PAYMENT,2248.85,8967.43,4339.14,0
CASH_OUT,2442.1,4541.52,6604.46,0
CASH_OUT,1107.63,112.86,3042.55,0
CASH_IN,4768.55,4606.56,7667.0,0
OTHER,1750.62,2955.99,6711.77,0
PAYMENT,3976.32,9881.1,9586.16,0
PAYMENT,4489.25,5792.24,7230.37,0
TRANSFER,283.52,5151.97,1176.25,0
TRANSFER,3504.4,9733.9,288.49,0
CASH_OUT,1093.14,2544.81,7724.16,0
OTHER,1318.88,229.8,7068.02,0
PAYMENT,1122.82,2887.52,9794.12,0
OTHER,4499.61,2456.95,9549.45,0
TRANSFER,2250.7,9155.99,267.54,1
TRANSFER,3795.57,6635.67,8635.04,0
TRANSFER,4500.17,3058.71,5702.89,0
OTHER,2166.29,661.38,6882.62,0
CASH_OUT,4845.17,4777.91,7595.77,0
TRANSFER,3900.03,6942.44,2131.04,0
OTHER,2110.09,6327.04,7757.35,0
TRANSFER,3823.15,1951.67,4807.21,0
PAYMENT,2655.23,2063.6,2010.48,0
OTHER,2935.79,5640.12,7551.93,0
CASH_OUT,3287.77,4636.3,3659.86,0
CASH_IN,2813.23,2337.13,7279.26,0
PAYMENT,1418.94,6908.36,558.18,0
CASH_OUT,4113.4,5040.69,2315.68,0
OTHER,819.7,832.49,6022.09,0
PAYMENT,4342.94,9856.31,2638.53,0
CASH_IN,4418.33,5211.08,6241.88,0
CASH_OUT,574.17,3457.6,6184.26,0
CASH_IN,4023.89,5181.25,7645.19,0
OTHER,4136.6,8173.03,1123.46,0
TRANSFER,3237.53,5095.53,2503.94,0
OTHER,3274.9,2260.69,1616.93,0
TRANSFER,4253.56,5933.33,221.63,0
PAYMENT,1206.0,521.79,6021.41,0
CASH_IN,3482.18,6598.52,8910.68,0
CASH_OUT,1421.05,4263.93,8508.93,0
CASH_IN,4644.45,2446.56,5866.92,0
PAYMENT,2701.49,9941.34,3361.11,0
TRANSFER,1429.53,3537.62,1678.82,0
TRANSFER,4893.02,311.01,1676.48,0
CASH_IN,4223.4,586.36,7993.45,0
TRANSFER,4410.35,3709.14,2498.84,0
TRANSFER,3578.68,2978.8,9336.58,0
CASH_IN,2844.83,814.62,6357.36,0
OTHER,4359.6,6743.16,3528.07,0
OTHER,2835.76,8335.28,771.01,0
OTHER,1874.03,4810.6,927.87,0
CASH_IN,3036.48,5944.69,4597.1,0
CASH_IN,3182.55,9099.56,9926.54,0
CASH_OUT,3464.15,8693.99,6386.45,1
CASH_IN,4884.02,7160.39,3241.01,0
TRANSFER,645.86,6536.75,1673.47,0
OTHER,2889.32,8417.28,8511.7,1
TRANSFER,3805.69,450.15,5431.88,0
CASH_IN,3781.03,8398.09,4715.72,0
CASH_OUT,3451.81,9923.63,2450.46,0
CASH_IN,513.09,2208.65,168.37,0
CASH_IN,2059.59,9052.14,7908.46,0
CASH_OUT,3231.82,9256.62,5974.95,0
PAYMENT,3602.89,9812.64,6938.04,0
TRANSFER,3124.38,1330.1,1610.53,0
CASH_OUT,4623.83,8911.14,7146.48,0
PAYMENT,2415.77,4010.91,6433.19,0
OTHER,2916.54,1499.14,116.11,0
OTHER,2351.03,2673.16,9846.52,0
OTHER,3228.72,8934.04,325.23,0
TRANSFER,2226.93,4772.29,109.53,0
CASH_OUT,1059.05,4203.13,9365.7,0
PAYMENT,4418.32,9759.23,2960.09,0
PAYMENT,4909.24,7932.45,8833.57,0
CASH_OUT,3359.9,9765.14,5018.59,0
PAYMENT,783.12,8625.75,856.71,1
OTHER,1011.38,2163.62,2842.79,0
OTHER,3035.19,1017.67,7825.09,1
PAYMENT,3862.03,4647.01,5816.25,0
TRANSFER,3236.83,8496.02,9370.99,0
OTHER,1174.51,1781.52,7322.37,0
OTHER,309.31,1458.07,484.05,0
CASH_IN,298.54,6532.6,18.24,0
CASH_OUT,1532.09,2873.51,343.63,0
TRANSFER,3092.24,4800.68,5498.72,0
OTHER,2190.85,5628.83,2823.86,0
OTHER,293.21,5312.64,2720.0,0
OTHER,1087.02,3427.79,6138.59,0
CASH_OUT,2246.3,5789.98,8045.58,0
OTHER,2308.31,5703.72,7079.49,0
OTHER,3893.74,7756.2,2638.07,0
CASH_IN,1817.99,3395.9,1784.98,0
CASH_OUT,4448.31,9323.69,9623.1,0
CASH_IN,3060.65,7794.33,4416.88,0
TRANSFER,3346.83,8285.28,9298.91,1
TRANSFER,2097.98,7090.26,5207.9,0
CASH_OUT,2708.86,8456.03,35.85,0
OTHER,2002.42,6274.76,3099.26,0
PAYMENT,4405.12,7365.48,4861.23,0
CASH_OUT,4685.35,2763.2,7501.82,0
CASH_OUT,4198.93,815.04,1044.04,1
CASH_IN,3069.88,221.77,8018.73,0
CASH_IN,2178.45,9984.78,6091.68,0
TRANSFER,1779.5,7376.41,4712.81,0
OTHER,2424.86,7654.39,8084.47,0
CASH_OUT,335.28,6998.79,7169.48,0
CASH_IN,4108.1,9397.77,5070.41,0
TRANSFER,3160.17,2816.75,1792.61,0
CASH_OUT,994.06,6003.56,1335.07,0
CASH_IN,1715.33,9595.39,1058.41,0
OTHER,2908.17,120.45,5230.2,0
CASH_OUT,1307.94,1166.9,4453.03,0
PAYMENT,4589.11,9237.11,1863.92,0
CASH_IN,282.12,2223.14,7471.63,0
CASH_IN,1284.13,7409.87,9854.06,1
CASH_IN,388.91,2482.22,6020.15,0
PAYMENT,1386.36,2835.14,573.89,0
CASH_OUT,4383.83,8340.53,7372.04,0
OTHER,598.34,4670.02,1787.99,1
PAYMENT,4861.53,8465.21,6926.47,0
OTHER,4700.22,4083.46,5709.35,0
PAYMENT,1398.47,5112.78,5442.19,0
PAYMENT,3510.25,5529.14,903.74,0
OTHER,4965.71,2757.02,3025.05,0
CASH_IN,2820.42,9003.07,718.5,0
CASH_OUT,2190.8,6769.54,7171.39,0
CASH_IN,627.38,3945.24,1979.45,0
TRANSFER,3065.81,1079.45,5129.41,0
PAYMENT,1672.49,1685.93,591.76,0
CASH_OUT,4879.42,1857.45,1241.31,0
PAYMENT,1025.75,9283.67,4301.8,0
PAYMENT,3613.27,4107.84,1863.76,0
OTHER,3925.49,5443.94,7581.75,0
TRANSFER,1130.11,2442.9,3663.86,1
CASH_OUT,2781.41,2896.21,179.72,0
OTHER,999.21,8709.03,4682.72,0
CASH_IN,1249.53,9442.87,7804.07,0
OTHER,4844.92,461.88,8388.43,0
PAYMENT,968.87,1661.0,5083.97,0
TRANSFER,266.57,893.89,3522.43,0
OTHER,1137.49,2870.11,1820.87,0
CASH_OUT,2101.09,2650.0,7481.59,0
CASH_IN,1284.95,2427.39,9615.91,0
OTHER,1241.2,2158.28,2029.91,0
CASH_OUT,1077.31,6540.42,4076.55,0
CASH_OUT,2213.31,6300.57,2438.2,0
TRANSFER,2886.13,3952.7,8598.55,0
CASH_OUT,1807.07,702.89,1731.25,0
CASH_OUT,4024.97,7292.23,3528.99,0
OTHER,2441.55,3407.47,8101.24,0
OTHER,1082.89,2321.84,8714.31,0
CASH_IN,2908.47,471.07,4461.88,0
OTHER,2701.36,3387.1,6529.85,1
TRANSFER,2397.02,2986.42,8148.47,0
CASH_IN,2412.8,1135.08,9685.77,0
OTHER,384.66,3863.74,2946.77,0
CASH_OUT,4353.88,7290.36,556.51,0
CASH_IN,431.09,3883.94,220.69,0
CASH_IN,1154.01,4943.91,2277.24,0
PAYMENT,775.64,5087.56,3417.8,0
CASH_IN,3495.52,5697.63,5606.13,0
PAYMENT,109.04,9829.08,5205.07,0
OTHER,1479.83,3191.25,7776.58,0
TRANSFER,1128.07,9671.85,7013.58,0
OTHER,3081.17,6460.55,4923.83,1
CASH_IN,2988.52,8474.51,6637.45,0
CASH_IN,1990.71,9321.19,5579.02,1
TRANSFER,4337.5,1266.99,2150.21,0
TRANSFER,1133.47,2132.01,8491.81,0
PAYMENT,2360.52,7901.74,8507.36,1
CASH_IN,2322.7,2553.17,9242.15,0
CASH_OUT,4572.07,3990.17,4943.7,1
PAYMENT,1605.53,8369.07,7513.7,0
CASH_OUT,1596.18,4644.44,3890.53,0
PAYMENT,2619.84,5416.22,5752.51,0
OTHER,2086.14,7696.21,7942.23,0
OTHER,3933.2,7573.81,6348.42,0
PAYMENT,3239.43,5734.62,8883.81,0
TRANSFER,1687.97,4852.43,5281.61,0
OTHER,2278.97,3394.98,3151.91,1
CASH_IN,1598.24,7906.53,9506.01,0
CASH_IN,4492.52,8803.91,7140.76,0
CASH_OUT,3632.79,5878.69,1934.46,0
OTHER,4771.51,5010.32,5374.93,0
OTHER,4639.55,7735.65,1989.83,0
OTHER,4210.71,1420.98,234.94,1
CASH_OUT,2046.99,4846.24,9020.26,0
OTHER,3360.64,8907.4,9063.53,0
CASH_OUT,4191.09,3235.73,9397.04,0
TRANSFER,3989.25,8702.33,7069.75,0
CASH_OUT,3992.29,7084.88,6922.61,0
CASH_IN,2828.46,7764.81,316.49,0
CASH_OUT,1804.78,2022.08,8105.1,0
PAYMENT,4580.09,8265.61,8303.75,0
OTHER,4060.0,1639.06,7794.85,0
CASH_IN,1227.38,2170.31,4462.22,0
TRANSFER,96.87,7706.58,5115.75,0
CASH_IN,163.86,974.12,301.07,0
OTHER,315.41,2678.08,6457.23,1
CASH_OUT,3860.39,1111.2,2612.92,0
OTHER,454.1,1310.84,9038.73,1
CASH_IN,101.4,4360.32,8332.5,0
OTHER,2493.55,4182.43,8970.54,0
CASH_OUT,181.1,8595.3,8301.59,0
CASH_IN,247.96,5133.55,8268.31,0
CASH_OUT,3864.65,309.54,3376.22,0
CASH_OUT,4940.05,2336.36,2713.11,0
TRANSFER,1831.66,374.07,5171.72,1
PAYMENT,2203.18,6707.96,6180.19,0
OTHER,65.56,354.49,8787.72,1
CASH_IN,155.21,5177.49,8715.1,0
PAYMENT,299.91,4976.8,9240.41,0
CASH_IN,4442.35,8759.23,5353.59,0
PAYMENT,4266.59,7473.74,3160.63,0
TRANSFER,4958.17,3291.68,3789.95,0
PAYMENT,4048.69,368.93,9134.13,0
TRANSFER,204.44,6726.2,8908.27,0
PAYMENT,1069.91,4888.69,4806.15,0
OTHER,4974.99,1436.71,4973.07,0
TRANSFER,2262.42,6668.45,2029.6,0
TRANSFER,4896.46,6533.92,9565.42,0
PAYMENT,1981.01,8944.17,5375.35,0
CASH_IN,3678.72,8736.83,8808.28,1
OTHER,731.94,246.19,440.88,0
CASH_IN,4420.68,8985.16,6009.41,0
CASH_OUT,3967.93,4385.19,1933.07,0
CASH_OUT,2818.71,7656.56,80.35,0
TRANSFER,169.58,5944.74,7094.74,0
CASH_OUT,606.35,7317.99,6285.24,0
CASH_IN,1094.01,5577.0,7461.16,0
CASH_OUT,401.95,2632.33,5005.52,0
CASH_IN,1232.5,1326.89,4629.04,0
TRANSFER,3462.45,5742.2,3201.46,0
TRANSFER,1262.89,9136.1,4648.39,1
PAYMENT,206.35,836.52,2688.97,0
CASH_IN,2721.25,7146.26,803.64,1
OTHER,1580.5,846.02,7333.09,0
CASH_OUT,511.45,4102.71,9069.44,0
TRANSFER,2405.95,2433.63,5318.77,0
PAYMENT,40.92,2749.72,5416.17,0
PAYMENT,3353.69,4675.64,7901.92,0
OTHER,358.8,8186.6,7711.5,0
TRANSFER,3265.89,8057.9,595.52,0
TRANSFER,4436.08,4367.63,7681.12,0
CASH_OUT,1010.88,3007.69,8054.8,0
TRANSFER,525.04,2036.82,785.1,0
TRANSFER,4409.75,7939.84,3124.88,0
TRANSFER,1861.92,151.65,9271.8,0
CASH_OUT,4603.51,7017.92,6297.62,0
OTHER,496.71,1415.09,4285.93,0
PAYMENT,1629.83,8184.72,7852.76,0
OTHER,1191.2,1692.17,7331.37,0
TRANSFER,1932.42,4818.15,7666.94,0
CASH_OUT,3859.9,3778.13,3423.41,1
PAYMENT,4762.22,2986.59,2851.78,0
PAYMENT,1188.44,9229.19,9449.14,1
OTHER,1241.45,8286.9,3779.02,0
PAYMENT,942.1,353.51,4440.29,0
PAYMENT,111.9,4933.08,4647.52,1
PAYMENT,582.69,6778.91,8677.51,0
PAYMENT,2542.91,8488.16,8063.44,0
PAYMENT,1503.09,1976.05,1495.65,0
CASH_OUT,4622.18,2084.87,3821.96,0
CASH_OUT,4436.98,5839.72,347.76,0
PAYMENT,3089.02,8737.48,192.26,0
PAYMENT,2223.02,9603.75,5095.98,0
OTHER,108.12,1820.03,3861.18,0
PAYMENT,1231.65,2139.46,2395.86,0
OTHER,1699.32,4216.26,1512.0,0
CASH_OUT,1119.61,909.94,9860.65,0
CASH_OUT,4284.04,6758.28,7470.13,0
CASH_IN,1087.64,146.11,914.3,0
OTHER,4004.96,3409.16,3045.01,0
TRANSFER,4898.72,8012.47,1737.75,0
OTHER,1767.64,8632.47,2853.99,0
PAYMENT,3520.78,3651.61,7038.04,0
CASH_OUT,1852.61,6254.67,5922.3,0
OTHER,1609.94,2835.28,1990.93,0
OTHER,1688.47,2556.02,9993.51,0
TRANSFER,4852.15,2340.11,1750.1,0
CASH_OUT,958.45,1044.68,9654.15,0
PAYMENT,4955.06,552.61,2556.07,0
TRANSFER,4899.81,3455.81,4084.99,0
TRANSFER,4247.62,8307.8,7447.59,0
PAYMENT,1495.68,8800.11,5014.69,0
PAYMENT,3658.36,2192.99,1179.64,0
PAYMENT,814.8,6350.52,4205.25,0
OTHER,2967.01,2337.56,7920.14,1
TRANSFER,4110.44,872.41,6354.74,0
CASH_IN,4499.3,3682.99,7626.32,0
CASH_IN,1760.91,3907.65,151.42,1
CASH_OUT,136.22,5815.55,4918.69,0
CASH_OUT,4029.42,626.5,5320.35,0
TRANSFER,2899.89,7655.13,9283.0,0
OTHER,2481.47,7951.77,1701.19,0
CASH_IN,101.17,66.09,1960.03,0
PAYMENT,2511.74,6894.57,1250.53,0
CASH_OUT,3425.64,9699.64,7156.73,0
OTHER,1971.71,3427.73,5958.68,0
OTHER,3123.6,26.05,1305.87,0
OTHER,2738.65,6019.41,2370.03,1
OTHER,1525.29,4374.33,6682.88,0
CASH_IN,1322.35,2522.37,8678.61,0
TRANSFER,4557.96,7498.95,9427.13,0
CASH_IN,4228.84,1300.36,5602.13,0
CASH_IN,3920.21,8936.62,9759.54,0
CASH_IN,344.46,7819.73,2218.4,0
OTHER,2369.14,1989.37,5291.32,0
CASH_IN,1630.56,4282.87,2913.8,0
PAYMENT,3812.83,4619.31,4775.85,0
OTHER,1982.49,1849.69,1656.47,0
OTHER,2449.79,5109.89,7646.5,0
CASH_IN,2633.76,2376.08,8000.63,0
TRANSFER,4910.88,2522.99,7049.75,0
CASH_OUT,2981.0,4445.91,8777.02,0
CASH_IN,4550.47,3322.37,1181.67,0
